sat-epsilon,original-prediction,second-best-prediction
2.059578261188002,"[5 8 9 4 0 3 6 3 4 2 1 9 8 4 5 9 7 3 3 4 8 0 3 8 9 0 3 3 3 7 5 6 2 6 1 8 8
 0 6 6 3 9 9 3 5 2 7 4 7 2]","[8 3 3 8 3 0 0 4 5 9 4 3 3 3 9 5 2 9 4 3 3 3 2 3 2 9 9 9 9 2 9 1 0 3 4 3 3
 2 9 9 9 6 5 9 9 5 2 8 3 9]"
2.0759253185825415,"[1 4 8 1 5 3 3 3 8 7 7 8 3 9 2 3 7 0 3 2 0 1 3 9 6 0 9 5 3 4 9 9 7 0 3 8 6
 3 2 7 9 7 0 8 3 5 8 3 4 4]","[3 8 3 4 9 9 9 9 3 9 6 3 4 3 3 2 3 3 9 0 3 4 9 2 9 5 5 9 4 3 3 2 2 9 2 3 9
 9 5 2 3 3 3 5 0 2 3 4 8 3]"
2.074231378285292,"[1 9 8 9 4 7 5 2 2 3 7 2 4 3 9 9 2 0 3 6 7 8 7 0 3 9 0 4 2 8 7 8 1 9 3 5 3
 0 6 3 4 3 1 3 5 1 4 3 8 9]","[3 6 3 3 3 2 9 3 3 9 9 7 3 9 2 3 9 2 0 9 6 3 3 5 4 2 9 8 9 3 2 3 9 3 2 8 9
 3 1 9 5 0 4 9 2 4 8 4 4 3]"
2.0279066369206387,"[7 5 4 3 3 3 1 9 5 3 3 5 3 1 9 9 9 8 8 7 3 5 3 9 5 7 4 2 4 9 0 9 3 8 4 0 1
 1 1 3 4 2 8 4 5 0 3 3 9 5]","[6 9 3 4 9 2 4 3 9 0 9 8 4 9 3 5 2 3 3 2 9 2 9 2 9 3 3 5 3 2 4 2 9 3 5 2 3
 4 4 0 8 9 3 3 9 3 2 2 3 9]"
2.040693110139652,"[8 9 5 8 0 4 8 0 6 8 5 8 1 5 5 7 2 2 3 4 6 9 3 3 9 3 7 5 9 7 0 9 4 2 0 1 0
 3 3 5 6 3 1 5 2 6 4 9 6 7]","[3 6 9 3 4 3 3 3 3 3 9 3 9 9 2 6 9 9 2 8 1 3 0 9 2 0 2 9 2 2 3 3 3 7 5 4 9
 9 0 9 9 9 3 8 0 0 5 2 9 2]"
2.1088354717518962,"[8 4 3 6 8 8 4 3 9 7 7 2 2 5 2 8 3 9 3 7 2 4 3 4 8 4 6 5 0 6 9 9 3 6 2 9 3
 5 1 9 7 0 9 9 2 5 8 9 2 5]","[5 8 2 3 3 3 8 9 2 9 2 3 9 9 9 3 4 3 9 3 9 5 0 3 3 3 1 9 3 9 5 6 0 9 0 2 4
 9 4 2 2 2 2 2 5 9 3 3 7 9]"
2.014139388203813,"[5 4 3 5 5 9 8 8 6 3 0 1 8 3 4 3 4 7 7 0 3 8 4 6 6 2 3 5 4 9 4 3 9 6 8 7 9
 2 1 3 2 8 5 2 1 2 2 8 7 3]","[9 3 4 2 9 3 3 3 9 0 2 4 3 9 5 4 8 2 3 3 0 4 3 3 9 9 9 9 3 2 8 2 2 9 3 3 3
 3 4 0 9 5 8 5 4 5 9 3 2 9]"
2.0402274653244556,"[6 3 1 9 9 5 3 9 3 9 4 4 2 4 1 2 5 8 5 7 6 0 9 8 6 5 8 3 3 2 8 1 9 5 3 8 3
 2 8 5 3 9 7 8 9 1 0 6 5 9]","[1 4 9 3 2 2 9 6 0 5 3 8 5 3 4 3 9 3 9 2 9 4 2 5 0 9 3 2 9 5 3 3 5 8 9 3 2
 9 4 9 9 3 6 3 2 4 2 9 2 3]"
2.1037527202018365,"[3 3 9 8 4 0 0 9 3 8 3 7 3 0 3 3 8 5 9 5 3 9 7 4 4 5 1 9 2 3 3 8 2 4 6 6 8
 1 8 8 9 2 1 9 7 3 5 1 0 8]","[4 0 5 5 8 2 3 3 0 3 2 2 0 5 9 9 3 9 3 9 2 3 3 3 8 9 4 3 0 4 2 3 3 8 9 1 3
 4 3 4 2 5 4 2 6 9 9 3 3 3]"
2.102044724407427,"[0 3 2 7 4 0 4 5 7 8 3 3 4 3 3 6 3 9 2 9 5 3 5 9 8 0 0 6 2 8 2 6 9 3 9 7 5
 9 3 8 3 1 7 6 9 4 6 1 9 2]","[3 9 5 2 8 2 3 8 3 3 0 4 8 0 0 9 2 3 5 2 9 0 2 2 3 3 2 1 0 5 3 0 3 2 6 9 2
 2 9 4 9 4 3 9 2 3 9 4 2 3]"
1.9614974512392218,"[8 3 8 4 9 0 5 1 8 9 5 0 5 8 3 0 4 8 2 4 8 0 4 7 4 2 9 3 8 3 1 3 8 1 8 0 7
 3 7 6 3 1 5 6 3 2 2 6 8 5]","[3 2 3 8 2 9 9 4 3 3 9 3 9 3 2 5 8 4 9 3 3 3 5 3 3 7 2 9 3 2 4 4 3 3 5 2 9
 9 3 0 9 3 2 9 9 5 0 3 3 9]"
2.0460263315131493,"[4 8 9 8 3 5 9 3 2 5 7 8 9 3 0 4 5 7 3 1 1 8 9 6 0 9 7 1 0 3 1 2 8 6 3 9 4
 3 0 3 2 6 3 9 4 6 2 6 3 8]","[8 3 2 3 0 9 3 9 5 9 2 3 3 2 9 3 8 3 9 9 4 3 5 3 4 3 6 3 3 9 4 9 3 9 0 3 3
 9 3 9 3 9 4 2 8 9 7 9 4 5]"
2.066717830321706,"[3 3 7 2 7 1 5 8 9 3 3 0 8 7 9 8 9 5 8 5 8 5 9 2 6 3 8 1 9 0 9 9 5 3 4 7 7
 2 8 3 3 8 2 2 4 3 3 4 9 9]","[9 9 2 3 2 3 9 3 5 0 9 2 5 9 5 3 2 9 3 2 3 9 3 3 3 4 4 4 6 5 2 2 9 2 3 3 3
 9 3 9 4 3 5 0 3 9 2 8 3 3]"
2.0965525401766523,"[8 9 8 5 1 2 2 3 5 3 3 4 4 4 0 3 2 0 5 9 1 9 4 9 2 3 2 7 9 1 1 0 9 3 7 3 6
 5 3 5 2 7 4 6 2 9 9 8 7 8]","[4 6 3 9 4 0 5 2 9 9 0 8 5 3 3 9 5 5 2 3 4 3 3 3 9 2 9 3 2 3 9 2 2 0 3 9 3
 9 9 9 3 6 8 9 9 3 5 3 2 3]"
2.014953685135507,"[0 9 2 9 6 0 3 3 0 4 3 3 9 8 2 1 9 5 9 8 8 7 8 8 1 8 3 9 8 0 4 1 0 1 4 1 3
 8 0 8 8 3 9 3 2 5 5 6 6 3]","[9 2 3 3 9 2 9 2 3 8 4 0 3 3 9 4 3 9 5 3 3 3 3 5 4 3 9 2 3 3 5 4 3 4 8 9 2
 4 2 3 3 2 2 9 9 9 2 9 9 4]"
2.0272737063000537,"[8 5 4 7 3 3 0 2 3 5 7 3 5 7 8 3 6 9 8 8 4 8 4 3 2 6 4 3 6 0 3 4 6 9 2 5 3
 1 3 7 1 9 3 5 2 7 4 3 6 7]","[3 2 3 3 2 9 2 9 4 9 2 9 8 9 5 0 0 3 3 3 3 3 3 0 9 9 5 2 9 5 9 3 9 3 7 9 2
 4 9 2 3 3 4 9 3 6 8 2 1 3]"
2.0657404740057985,"[3 2 5 7 8 2 4 3 3 6 8 3 3 3 4 7 0 5 8 6 8 2 3 0 2 9 9 2 1 1 8 2 5 8 8 3 9
 9 0 9 7 2 1 1 2 3 8 3 9 4]","[4 9 9 2 3 0 3 9 4 9 3 0 2 9 3 3 5 2 3 9 3 7 0 2 5 2 3 9 4 4 3 3 8 4 5 9 3
 2 3 6 3 9 9 4 3 9 3 0 3 3]"
2.0583593860132066,"[3 7 3 5 0 4 5 3 2 6 3 0 3 3 4 8 9 7 4 6 6 3 8 9 0 5 3 3 2 7 1 1 5 1 8 2 3
 1 2 8 6 3 2 8 5 3 3 9 0 0]","[2 9 2 9 3 3 8 9 9 1 9 2 9 4 3 4 3 3 3 3 9 0 3 2 2 9 9 9 3 2 4 4 9 3 3 9 4
 4 3 3 9 0 7 3 2 9 2 2 3 5]"
2.062223685367002,"[8 5 3 1 4 2 0 9 7 3 9 7 9 9 2 8 1 5 3 9 3 7 9 8 2 5 9 0 6 3 4 8 3 7 6 8 0
 8 9 7 3 3 9 8 5 6 5 3 4 4]","[3 9 9 4 3 5 3 2 3 9 3 9 3 2 3 5 4 9 0 3 4 6 5 3 9 9 3 3 9 9 5 3 9 2 0 4 2
 3 6 2 9 9 2 3 9 1 9 0 3 3]"
2.04007561802079,"[8 8 3 1 5 3 3 2 1 6 1 0 5 7 0 8 6 0 9 9 1 8 5 0 1 3 3 1 9 0 7 3 2 3 4 8 6
 8 2 4 3 2 2 8 0 9 9 7 6 0]","[3 3 2 3 9 9 2 9 4 9 4 5 9 2 2 3 9 9 5 2 4 3 2 4 4 9 0 9 3 3 3 0 3 9 3 5 1
 3 9 3 4 9 7 3 3 2 6 3 9 3]"
2.013983081812089,"[2 8 8 8 3 9 1 0 6 1 7 8 9 9 7 8 4 2 6 4 0 0 3 5 3 0 1 8 0 9 2 5 3 8 1 3 4
 4 5 5 4 2 5 9 7 1 6 3 3 5]","[9 3 3 3 0 2 4 4 9 9 9 3 2 5 2 4 8 9 1 5 3 2 9 9 9 9 4 3 2 3 7 8 2 3 4 9 3
 3 2 9 3 5 9 6 2 4 3 9 4 9]"
2.031285623556726,"[0 0 4 4 3 6 2 9 9 8 6 4 5 0 6 8 8 1 3 0 7 4 1 2 5 3 4 1 1 3 3 2 9 2 6 8 5
 9 8 9 7 7 5 7 3 4 9 2 2 8]","[3 5 8 8 2 9 9 3 3 3 9 8 9 3 0 3 3 3 4 2 6 3 9 5 2 0 3 3 4 9 9 0 5 9 9 3 2
 3 3 5 2 3 9 9 9 3 6 9 3 4]"
2.0970994744649496,"[9 8 8 4 5 9 1 3 3 3 3 0 9 3 5 8 0 0 5 3 1 5 8 1 7 9 5 4 0 3 3 2 5 0 9 1 2
 2 2 9 0 4 7 9 6 4 2 8 9 6]","[3 3 3 8 9 3 9 9 0 9 9 4 2 2 2 3 3 2 2 2 3 9 5 4 2 2 8 8 3 2 9 9 9 9 5 4 0
 3 9 2 5 5 3 3 9 8 9 3 3 3]"
2.0310718426541543,"[3 9 6 3 9 4 1 8 8 9 1 9 1 0 5 8 6 6 4 9 5 6 4 4 0 1 8 2 4 3 6 9 5 4 7 3 3
 2 3 8 3 7 9 9 3 5 3 5 2 2]","[0 5 0 0 3 8 4 3 3 6 4 2 3 3 8 3 9 9 3 3 9 3 3 5 9 4 4 7 3 2 1 3 9 8 2 9 4
 5 4 3 9 3 3 3 4 2 0 9 9 5]"
1.9324028766620576,"[3 8 9 5 4 2 3 7 8 8 1 1 6 1 7 3 0 8 3 9 7 0 3 5 2 8 3 3 2 5 0 0 6 9 8 9 3
 5 4 4 3 1 1 8 3 2 0 4 1 8]","[2 3 2 8 3 9 0 3 3 3 4 9 9 4 2 9 3 3 9 3 2 2 9 9 5 3 2 0 9 9 2 4 9 6 3 3 2
 9 8 5 9 3 4 3 9 7 5 8 4 3]"
2.114728438619364,"[9 0 9 4 4 0 8 3 1 2 5 2 9 9 3 5 2 5 7 3 1 3 8 0 7 8 7 8 3 3 2 8 3 3 2 9 0
 3 5 8 1 4 3 9 8 4 7 3 0 6]","[3 2 2 3 8 3 3 9 4 0 2 5 3 3 9 9 3 9 3 2 4 0 3 3 9 3 2 4 9 9 5 3 2 0 9 2 2
 2 9 3 3 3 4 3 3 3 2 9 3 1]"
2.0480215023490507,"[2 8 3 0 0 4 8 9 5 6 2 8 3 7 2 0 3 1 8 3 0 3 2 1 4 7 1 3 9 9 6 5 3 9 9 2 8
 2 3 2 1 9 3 9 1 2 7 4 5 4]","[9 4 9 2 5 8 3 2 9 9 7 3 0 2 0 3 2 4 3 0 2 4 9 9 8 3 3 2 6 2 3 9 9 3 3 5 3
 9 9 3 4 5 4 3 4 5 2 3 2 5]"
2.0815532652872513,"[2 2 2 1 8 9 8 8 8 5 3 6 0 8 4 7 0 0 9 3 2 5 3 6 9 3 7 4 2 9 8 7 9 8 0 4 9
 4 2 0 9 6 9 3 3 3 0 8 3 1]","[9 9 9 4 3 3 3 3 4 9 0 9 3 3 8 2 2 3 3 2 0 8 0 9 2 0 2 3 5 3 3 9 2 3 5 5 2
 3 5 9 5 1 3 2 9 9 4 3 9 4]"
2.0578998232586194,"[7 8 3 2 5 5 5 3 3 3 3 1 3 1 9 9 2 2 9 7 7 5 6 3 8 7 9 4 9 5 7 1 0 3 8 9 1
 3 8 9 4 4 0 3 3 3 3 9 6 6]","[2 3 9 3 9 9 9 9 9 0 9 4 4 9 3 2 9 0 5 9 3 8 0 0 4 2 2 8 2 2 2 3 5 2 3 3 4
 0 3 3 5 8 4 2 9 2 4 5 1 9]"
1.9571525398299852,"[1 6 0 9 0 3 2 0 8 9 9 3 8 4 7 2 7 4 8 8 3 9 3 7 2 1 8 8 9 4 6 9 8 1 6 6 5
 1 3 8 3 2 8 1 1 3 7 5 5 8]","[3 9 3 2 2 9 3 4 3 2 5 2 3 3 3 9 6 8 3 4 4 5 2 2 9 3 3 3 2 3 3 3 3 4 1 9 9
 4 9 3 9 5 3 4 4 2 2 9 8 3]"
2.019170350311542,"[1 7 9 2 0 5 3 7 1 3 6 0 7 2 1 8 9 3 9 3 9 3 3 3 3 3 1 5 8 2 4 6 1 3 9 9 3
 9 9 0 3 5 2 0 4 5 9 9 6 2]","[3 2 6 5 3 9 2 2 4 2 9 2 3 9 9 3 5 9 3 2 3 0 4 9 0 2 4 9 3 9 3 9 4 4 2 2 9
 3 2 5 9 8 7 3 8 2 3 2 1 9]"
1.9982646426997084,"[5 7 3 8 5 9 0 1 8 3 8 9 9 4 8 1 4 1 9 5 3 2 1 9 9 8 9 6 3 2 9 3 8 2 7 6 7
 5 1 6 6 3 4 0 5 3 4 0 8 7]","[9 9 9 3 2 5 2 4 3 4 3 2 2 8 3 4 3 3 3 8 9 7 4 3 2 3 5 9 9 3 3 9 3 5 2 9 2
 9 4 3 9 0 8 9 9 4 3 3 3 3]"
2.065402472446831,"[8 7 3 9 5 3 5 8 9 3 5 6 1 3 2 9 0 1 3 3 8 8 3 0 6 3 8 9 5 9 1 8 3 2 6 7 8
 5 1 3 0 4 7 2 7 4 8 0 4 1]","[3 2 9 3 2 9 9 3 2 9 9 3 4 2 9 3 2 4 2 0 3 3 2 3 9 9 3 5 2 2 3 3 4 9 9 3 4
 9 9 0 3 3 3 9 2 3 3 9 3 4]"
2.1216745883781667,"[2 8 9 5 0 6 9 1 3 3 8 4 3 9 5 4 5 2 5 9 1 9 9 7 3 4 5 9 4 3 2 4 7 3 7 1 8
 3 1 0 6 5 5 2 9 4 3 0 0 8]","[9 5 5 9 5 1 5 4 0 2 3 3 2 6 9 3 2 9 8 3 3 2 3 2 9 8 2 3 5 0 5 3 2 4 3 3 3
 4 9 3 0 9 9 3 2 3 9 9 2 3]"
2.0731780743357473,"[3 6 2 9 0 8 0 6 2 0 8 1 6 5 7 7 1 5 2 4 7 0 5 3 9 3 3 5 2 6 6 9 9 3 0 2 4
 1 4 4 2 7 8 1 5 4 8 4 4 9]","[9 9 9 3 5 5 4 9 9 2 3 4 9 9 3 6 4 2 3 5 9 3 9 4 2 2 0 9 3 1 3 2 3 9 2 9 8
 4 8 3 0 3 3 3 9 3 3 8 3 5]"
2.1170430846359674,"[7 7 3 4 1 5 4 0 0 6 5 8 6 7 9 4 9 0 3 0 9 8 0 7 9 7 2 9 3 3 9 2 1 5 8 6 8
 0 6 2 1 0 6 2 3 9 1 6 7 2]","[2 2 2 8 4 9 3 3 3 9 9 3 0 9 2 8 3 9 9 5 2 3 3 3 5 3 9 5 9 9 2 5 4 2 3 9 3
 2 3 7 9 4 1 3 0 3 4 9 6 0]"
2.0287463145958147,"[3 5 9 6 7 2 3 3 0 2 6 7 8 9 4 8 3 9 3 8 3 2 2 9 3 8 9 4 3 5 7 4 0 9 6 3 6
 0 4 8 6 6 9 5 6 3 1 0 9 1]","[2 2 3 9 3 5 0 9 5 9 9 6 3 3 3 3 9 5 9 3 0 9 9 2 9 3 6 8 4 2 2 8 2 3 9 4 9
 3 8 3 3 0 3 9 1 9 3 3 2 4]"
2.0464296068410355,"[6 8 4 0 5 6 8 9 7 3 2 9 2 5 5 3 3 1 0 1 3 9 8 9 6 4 9 9 8 9 8 3 0 9 2 5 4
 3 3 4 6 3 6 3 3 2 7 2 0 5]","[9 3 8 3 2 1 3 5 6 9 5 2 9 9 2 0 0 4 2 3 9 3 3 5 9 3 3 3 3 2 3 2 5 2 7 9 8
 9 9 3 3 9 0 2 4 9 3 3 4 9]"
2.040037407366482,"[1 1 6 6 2 3 0 3 4 3 4 7 3 1 8 3 6 3 5 2 6 2 3 8 3 5 9 8 0 7 3 0 9 2 0 9 3
 2 4 2 6 9 0 7 6 0 9 9 1 6]","[4 3 1 9 9 4 3 9 3 2 3 2 9 3 3 9 3 9 9 0 9 9 9 3 4 9 5 3 3 9 9 4 6 5 3 2 2
 3 8 9 9 2 2 2 0 5 3 3 4 9]"
2.0726433310166024,"[8 3 4 4 6 9 4 8 4 6 8 2 0 3 8 8 3 7 3 5 4 7 9 7 3 3 3 3 8 1 2 5 3 7 3 9 2
 1 3 0 4 3 9 9 6 0 5 8 8 2]","[3 0 8 5 9 3 8 3 8 9 3 5 3 9 3 5 9 2 9 9 3 2 5 3 2 9 0 9 4 4 7 9 9 9 2 3 0
 3 4 4 3 0 3 2 9 9 9 3 3 9]"
2.050901362001094,"[8 8 4 5 4 3 2 8 9 7 5 9 2 9 0 1 3 2 8 8 3 6 7 3 4 6 3 9 8 7 2 6 9 3 9 1 3
 3 2 3 5 8 3 3 0 3 3 7 0 4]","[4 3 3 9 3 0 3 3 2 2 9 2 9 2 5 4 9 5 5 3 9 9 2 0 5 9 0 5 3 2 3 9 3 2 3 3 4
 9 0 9 9 3 0 9 3 9 9 3 9 3]"
2.0657858320468825,"[5 1 9 6 2 9 1 3 5 3 3 1 5 3 4 2 4 7 3 6 6 5 8 0 8 3 5 2 1 0 6 3 4 3 5 2 9
 3 9 0 8 4 9 3 2 9 3 0 3 0]","[9 4 3 3 9 5 4 0 9 2 0 3 9 2 8 9 3 3 2 1 9 9 4 9 3 9 2 9 4 3 9 0 5 9 9 3 2
 9 6 5 3 3 3 4 5 3 0 3 9 2]"
2.0547100939341507,"[9 7 8 4 5 9 0 2 3 6 1 3 7 6 1 5 6 1 3 3 7 3 9 2 3 4 4 8 0 8 9 3 3 2 5 5 5
 8 0 4 4 1 0 4 9 8 9 3 3 3]","[5 2 3 3 9 3 4 9 4 9 4 0 3 1 4 9 9 3 9 4 9 2 2 9 2 8 3 3 3 5 6 9 9 3 2 9 9
 3 3 3 8 3 2 8 3 3 2 9 0 0]"
2.026213584701872,"[5 8 4 1 9 5 5 1 8 9 8 4 8 7 2 4 1 3 9 6 9 0 7 6 1 5 3 3 9 1 5 3 5 6 5 3 3
 0 3 0 4 8 5 1 4 4 1 9 4 2]","[2 3 8 4 6 9 2 9 3 5 4 3 3 6 5 3 4 2 3 9 2 3 3 9 3 9 9 9 3 4 9 4 9 1 9 2 9
 2 0 4 5 3 9 3 3 8 4 2 3 9]"
2.0945366254828,"[7 3 3 2 3 9 6 8 2 1 3 8 2 8 6 8 5 0 1 3 1 5 3 3 5 5 8 6 8 3 9 7 3 1 5 9 3
 4 9 3 9 4 2 3 7 3 4 9 6 4]","[3 0 4 0 2 6 9 3 3 4 9 3 3 3 9 5 9 2 3 2 4 9 4 9 9 9 3 3 3 2 3 9 9 9 9 5 9
 8 3 0 2 5 9 9 3 0 3 3 9 3]"
2.0801152856292453,"[9 8 4 8 9 9 3 4 1 9 0 3 6 4 0 7 3 5 5 9 7 0 3 7 9 4 5 2 8 9 3 0 2 3 9 3 2
 3 5 4 1 5 8 6 4 5 6 4 5 4]","[2 3 3 3 6 5 9 3 4 2 3 9 9 8 3 3 0 9 2 3 2 2 0 3 2 8 9 5 3 2 0 5 0 9 3 4 9
 0 9 3 4 9 4 1 5 9 9 3 8 8]"
2.0013061941431682,"[2 7 3 2 0 3 1 3 8 0 4 9 2 7 8 4 1 8 5 1 2 8 2 6 6 5 3 0 3 5 8 3 8 0 7 9 4
 8 9 6 9 3 8 9 3 6 5 1 5 1]","[7 6 2 9 9 4 4 0 3 3 8 3 3 2 3 3 3 3 9 4 0 3 5 3 9 2 0 2 2 2 3 0 3 4 3 3 8
 4 5 1 3 0 5 3 2 9 9 4 8 3]"
2.0886279502658676,"[6 3 5 9 0 7 4 3 1 6 8 3 4 3 0 1 3 0 0 1 7 7 8 2 8 2 5 9 6 0 3 3 3 3 4 3 9
 6 1 3 9 1 7 9 8 7 4 5 5 9]","[9 9 2 3 2 3 5 0 3 1 3 9 3 9 3 4 9 5 4 3 2 9 3 0 3 3 9 3 3 3 9 9 0 4 3 9 6
 0 4 2 3 4 6 2 5 2 8 9 9 3]"
2.08337414485431,"[2 4 8 5 3 8 3 6 0 2 2 8 4 6 1 9 8 5 5 9 5 3 1 3 6 4 0 3 3 8 5 9 8 7 3 2 7
 5 2 9 3 4 9 0 6 9 8 4 4 1]","[0 3 3 9 9 3 2 9 3 5 9 3 8 9 9 3 3 9 9 2 9 4 3 0 9 8 5 0 9 4 2 2 3 2 9 7 3
 8 3 3 4 3 3 2 1 2 3 3 5 3]"
2.1106757473196005,"[6 7 1 3 2 2 3 2 4 2 9 5 3 9 9 3 6 5 4 5 3 3 3 8 8 9 3 3 8 9 9 7 7 2 8 1 1
 2 0 7 4 3 9 2 0 4 8 3 4 2]","[9 9 3 9 9 5 2 7 3 9 3 9 4 2 2 9 3 2 3 9 2 9 0 3 3 5 9 9 3 2 5 3 2 3 4 4 4
 9 2 2 3 0 3 5 5 3 3 4 5 3]"
2.0637945631518706,"[8 8 4 1 9 3 2 5 5 5 4 6 3 1 9 3 2 0 8 8 4 6 8 5 1 9 0 3 3 9 8 7 2 1 9 7 9
 4 7 9 3 2 8 3 6 9 6 0 3 4]","[3 5 8 3 3 9 9 9 2 9 3 9 9 9 2 2 3 2 3 3 3 0 3 2 4 2 2 0 9 5 3 3 9 4 3 2 2
 5 6 2 2 5 3 9 1 5 3 3 9 8]"
1.9447060810447474,"[3 5 7 0 2 8 5 4 9 2 7 7 3 6 9 9 4 3 1 8 5 9 2 7 3 7 3 3 9 9 6 8 7 7 0 9 3
 4 4 6 3 1 3 8 5 1 4 5 3 3]","[2 9 3 5 9 3 9 3 6 7 6 2 2 0 2 3 8 0 3 3 8 5 9 9 4 2 9 9 2 2 9 3 3 2 2 2 4
 3 8 1 9 4 9 4 9 4 3 9 4 9]"
2.018674715535872,"[7 3 8 3 8 8 9 8 0 3 3 0 9 2 5 2 1 3 9 5 1 4 2 5 1 9 4 5 8 0 1 6 3 7 3 6 6
 2 6 9 0 5 3 6 3 2 0 8 3 3]","[9 4 3 9 4 3 5 3 5 9 9 3 2 5 9 5 3 9 3 8 4 5 9 9 4 2 3 2 3 3 4 9 0 2 9 1 0
 7 9 6 3 2 9 9 0 9 2 5 2 2]"
1.9996070355920428,"[4 9 2 7 3 4 8 4 5 2 2 5 3 3 3 3 8 4 9 4 1 0 3 5 3 3 8 7 3 0 6 0 7 8 7 5 5
 8 1 4 3 8 3 1 0 6 6 0 9 0]","[8 3 9 2 2 3 3 3 9 5 9 2 0 9 9 0 3 5 3 3 3 5 2 9 9 0 3 9 2 2 1 3 6 3 3 8 9
 5 4 3 9 3 0 9 3 9 9 3 2 4]"
1.9417248896802455,"[1 6 8 7 8 8 7 8 9 9 3 4 0 2 9 3 5 3 6 3 3 3 1 8 3 7 6 8 1 1 9 6 9 7 1 0 5
 3 8 3 4 4 3 0 5 5 2 9 5 3]","[4 9 3 3 3 5 3 4 5 2 4 3 2 7 2 4 2 9 0 9 9 9 4 3 2 2 9 3 4 4 2 1 5 9 3 2 9
 2 3 0 3 8 2 5 9 2 9 3 9 9]"
2.010221493729931,"[9 9 1 3 4 9 3 5 3 8 6 5 3 1 2 6 7 0 0 8 3 3 5 8 9 8 3 6 6 2 0 3 0 5 3 3 8
 2 3 8 3 6 1 9 7 6 3 0 1 8]","[2 2 4 2 8 5 9 9 4 3 9 8 2 4 9 3 2 9 3 3 9 0 9 3 2 5 2 1 9 0 3 9 5 9 9 4 3
 7 2 3 4 9 4 6 2 0 9 2 3 3]"
2.020396865907594,"[4 5 0 8 8 3 3 2 5 6 9 1 9 1 0 1 5 9 9 1 3 8 4 9 0 7 3 3 8 3 6 9 9 7 4 4 5
 0 3 7 8 0 4 8 8 3 1 9 0 1]","[3 9 2 3 5 0 9 0 9 0 6 9 2 3 3 4 9 5 2 3 2 3 8 3 2 2 9 4 4 4 9 5 2 9 8 3 9
 9 2 2 3 4 8 3 3 9 4 3 5 4]"
2.0999498094260507,"[3 1 9 9 0 1 9 8 3 3 0 2 2 0 8 8 3 6 2 1 1 3 3 5 6 4 4 8 8 3 0 3 3 2 5 8 3
 3 2 9 6 4 9 1 9 5 1 9 4 2]","[2 9 3 3 3 4 5 3 9 2 4 9 3 2 3 3 4 9 9 4 3 2 4 2 3 3 8 3 3 9 3 0 9 3 9 3 0
 9 5 3 0 5 5 3 2 2 4 3 8 0]"
2.0920085142581386,"[3 5 5 9 2 8 3 9 4 3 8 2 2 9 3 6 0 9 0 8 5 8 1 6 1 3 3 3 1 4 0 3 1 1 2 2 2
 3 3 8 6 3 0 2 6 5 8 9 7 9]","[0 2 9 2 3 3 2 3 5 9 3 5 3 2 9 9 3 2 4 3 8 3 3 0 9 9 4 0 4 3 9 2 4 4 9 5 9
 2 9 5 9 2 2 0 9 9 3 2 3 2]"
1.9551306885020177,"[7 6 3 5 0 3 9 3 7 2 5 8 9 9 3 1 2 6 5 6 7 5 3 8 8 0 9 9 4 0 5 9 6 6 4 8 8
 4 3 8 7 5 9 9 2 5 1 4 7 3]","[9 9 9 9 5 2 3 2 2 0 8 4 2 3 9 3 5 9 9 3 6 2 0 3 3 4 5 2 3 9 9 2 9 9 3 3 3
 3 0 3 3 2 3 2 7 9 4 8 2 9]"
1.9870224028482364,"[9 3 9 0 7 3 9 4 3 2 0 1 7 9 5 5 6 8 9 1 1 2 0 4 7 9 2 9 8 7 6 3 1 7 8 1 6
 6 7 2 0 5 1 8 3 7 3 2 0 5]","[5 4 3 2 2 9 3 3 9 0 9 3 6 2 9 9 9 3 2 4 3 5 2 8 2 5 9 2 3 2 9 4 4 9 5 9 0
 3 3 9 3 2 4 3 2 3 2 9 3 2]"
1.9819443677943243,"[3 0 8 9 1 7 3 0 3 3 6 3 1 1 2 1 4 4 8 2 9 4 6 2 9 6 4 5 3 5 3 6 9 6 1 0 4
 8 8 6 9 3 3 1 3 5 8 3 4 0]","[9 4 3 5 4 2 0 2 0 9 3 0 3 4 3 9 5 3 3 3 6 8 9 9 2 1 8 9 9 8 2 9 3 9 4 3 8
 4 3 9 2 9 9 4 9 2 3 0 3 9]"
2.0442687143151193,"[7 5 3 9 3 1 5 2 2 4 1 3 4 8 4 9 9 4 8 0 4 3 1 3 0 8 5 3 7 8 5 9 8 9 0 3 5
 8 8 7 6 1 2 7 0 0 5 7 9 0]","[3 2 9 3 0 4 9 9 5 3 3 9 5 3 3 3 2 3 5 2 8 9 4 2 3 3 2 2 3 3 8 5 3 2 3 9 9
 3 3 2 9 4 3 2 4 3 9 6 2 5]"
2.077832537870991,"[5 6 3 0 4 2 2 1 3 3 3 3 4 8 0 2 1 9 7 1 3 8 9 9 9 1 7 6 5 9 1 8 3 7 5 2 0
 2 1 8 9 3 0 0 5 9 7 7 2 0]","[9 0 2 3 8 0 3 4 9 9 0 4 8 3 2 5 3 6 3 4 0 3 3 2 5 4 3 9 9 3 4 3 2 2 2 7 3
 5 3 4 3 2 4 5 8 5 9 2 9 3]"
